time,unix_timestamp,bvp
,1.70777E+15,0.0035
,1.70777E+15,0.001195538
,1.70777E+15,-0.001661239
,1.70777E+15,-0.004897499
,1.70777E+15,-0.008279572
,1.70777E+15,-0.011549359
,1.70777E+15,-0.014463495
,1.70777E+15,-0.01682597
,1.70777E+15,-0.018507207
,1.70777E+15,-0.019449946
,1.70777E+15,-0.019666918
,1.70777E+15,-0.019231994
,1.70777E+15,-0.018264506
,1.70777E+15,-0.016909413
,1.70777E+15,-0.015317971
,1.70777E+15,-0.013631986
,1.70777E+15,-0.011970853
,1.70777E+15,-0.010421803
,1.70777E+15,-0.009036578
,1.70777E+15,-0.007833259
,1.70777E+15,-0.006798279
,1.70777E+15,-0.005888293
,1.70777E+15,-0.005038695
,1.70777E+15,-0.00418028
,1.70777E+15,-0.00325482
,1.70777E+15,-0.002223987
,1.70777E+15,-0.001073342
,1.70777E+15,0.000187639
,1.70777E+15,0.001527386
,1.70777E+15,0.002893046
,1.70777E+15,0.004213845
,1.70777E+15,0.005411731
,1.70777E+15,0.006416332
,1.70777E+15,0.007179794
,1.70777E+15,0.007688893
,1.70777E+15,0.007970848
,1.70777E+15,0.008094777
,1.70777E+15,0.008175573
,1.70777E+15,0.008377872
,1.70777E+15,0.008907758
,1.70777E+15,0.009982454
,1.70777E+15,0.011781982
,1.70777E+15,0.014401781
,1.70777E+15,0.01782655
,1.70777E+15,0.021934137
,1.70777E+15,0.026525646
,1.70777E+15,0.031367093
,1.70777E+15,0.03622612
,1.70777E+15,0.040893674
,1.70777E+15,0.045190994
,1.70777E+15,0.048970126
,1.70777E+15,0.052111719
,1.70777E+15,0.054522499
,1.70777E+15,0.05613596
,1.70777E+15,0.056911685
,1.70777E+15,0.056830276
,1.70777E+15,0.055892438
,1.70777E+15,0.054126102
,1.70777E+15,0.051593609
,1.70777E+15,0.048392843
,1.70777E+15,0.044653602
,1.70777E+15,0.040528577
,1.70777E+15,0.036179397
,1.70777E+15,0.031762898
,1.70777E+15,0.027418777
,1.70777E+15,0.023257777
,1.70777E+15,0.019354366
,1.70777E+15,0.015747266
,1.70777E+15,0.012445372
,1.70777E+15,0.00943495
,1.70777E+15,0.006686941
,1.70777E+15,0.004164675
,1.70777E+15,0.001830136
,1.70777E+15,-0.000353698
,1.70777E+15,-0.002423363
,1.70777E+15,-0.004414296
,1.70777E+15,-0.006357949
,1.70777E+15,-0.008280303
,1.70777E+15,-0.010201687
,1.70777E+15,-0.012135625
,1.70777E+15,-0.01409172
,1.70777E+15,-0.016087435
,1.70777E+15,-0.018165352
,1.70777E+15,-0.020406973
,1.70777E+15,-0.022932231
,1.70777E+15,-0.025879694
,1.70777E+15,-0.029373813
,1.70777E+15,-0.033492133
,1.70777E+15,-0.038241424
,1.70777E+15,-0.043545399
,1.70777E+15,-0.049245916
,1.70777E+15,-0.055116095
,1.70777E+15,-0.060882099
,1.70777E+15,-0.066253781
,1.70777E+15,-0.070959195
,1.70777E+15,-0.074771762
,1.70777E+15,-0.077524275
,1.70777E+15,-0.079113349
,1.70777E+15,-0.07950183
,1.70777E+15,-0.07872317
,1.70777E+15,-0.076884896
,1.70777E+15,-0.074162215
,1.70777E+15,-0.0707765
,1.70777E+15,-0.06696561
,1.70777E+15,-0.06295523
,1.70777E+15,-0.058934301
,1.70777E+15,-0.055038251
,1.70777E+15,-0.05134438
,1.70777E+15,-0.04787755
,1.70777E+15,-0.044621531
,1.70777E+15,-0.041534252
,1.70777E+15,-0.038562585
,1.70777E+15,-0.035649829
,1.70777E+15,-0.032737248
,1.70777E+15,-0.02976376
,1.70777E+15,-0.026664285
,1.70777E+15,-0.023369882
,1.70777E+15,-0.01981163
,1.70777E+15,-0.015925331
,1.70777E+15,-0.011655936
,1.70777E+15,-0.006961415
,1.70777E+15,-0.001815895
,1.70777E+15,0.003786797
,1.70777E+15,0.009833472
,1.70777E+15,0.016304089
,1.70777E+15,0.023193216
,1.70777E+15,0.030523432
,1.70777E+15,0.038336024
,1.70777E+15,0.046657968
,1.70777E+15,0.055457242
,1.70777E+15,0.064605124
,1.70777E+15,0.073862419
,1.70777E+15,0.082895383
,1.70777E+15,0.091314137
,1.70777E+15,0.098721087
,1.70777E+15,0.10475865
,1.70777E+15,0.109151222
,1.70777E+15,0.111740336
,1.70777E+15,0.112504147
,1.70777E+15,0.111551158
,1.70777E+15,0.109092146
,1.70777E+15,0.105402946
,1.70777E+15,0.100785121
,1.70777E+15,0.095528632
,1.70777E+15,0.089883275
,1.70777E+15,0.084045388
,1.70777E+15,0.078157991
,1.70777E+15,0.072316326
,1.70777E+15,0.066575117
,1.70777E+15,0.060958114
,1.70777E+15,0.055468414
,1.70777E+15,0.050095834
,1.70777E+15,0.044818304
,1.70777E+15,0.039600536
,1.70777E+15,0.034398016
,1.70777E+15,0.029166868
,1.70777E+15,0.023872731
,1.70777E+15,0.01849683
,1.70777E+15,0.013040807
,1.70777E+15,0.007529195
,1.70777E+15,0.00200808
,1.70777E+15,-0.003458995
,1.70777E+15,-0.008799378
,1.70777E+15,-0.013948495
,1.70777E+15,-0.018875202
,1.70777E+15,-0.023604311
,1.70777E+15,-0.028220791
,1.70777E+15,-0.032849614
,1.70777E+15,-0.037620425
,1.70777E+15,-0.0426291
,1.70777E+15,-0.047904741
,1.70777E+15,-0.053391807
,1.70777E+15,-0.058953803
,1.70777E+15,-0.064395115
,1.70777E+15,-0.069490932
,1.70777E+15,-0.074017279
,1.70777E+15,-0.077778235
,1.70777E+15,-0.080628
,1.70777E+15,-0.082486138
,1.70777E+15,-0.083346322
,1.70777E+15,-0.083277166
,1.70777E+15,-0.082413375
,1.70777E+15,-0.080938235
,1.70777E+15,-0.079060063
,1.70777E+15,-0.076987721
,1.70777E+15,-0.07490918
,1.70777E+15,-0.072971761
,1.70777E+15,-0.071264192
,1.70777E+15,-0.069805928
,1.70777E+15,-0.06854859
,1.70777E+15,-0.067390531
,1.70777E+15,-0.066201389
,1.70777E+15,-0.06484843
,1.70777E+15,-0.063216485
,1.70777E+15,-0.061220504
,1.70777E+15,-0.05881273
,1.70777E+15,-0.05598285
,1.70777E+15,-0.052751139
,1.70777E+15,-0.04916016
,1.70777E+15,-0.045268744
,1.70777E+15,-0.041146729
,1.70777E+15,-0.036871932
,1.70777E+15,-0.0325354
,1.70777E+15,-0.02825417
,1.70777E+15,-0.024180349
,1.70777E+15,-0.020493206
,1.70777E+15,-0.017370714
,1.70777E+15,-0.014949515
,1.70777E+15,-0.013285961
,1.70777E+15,-0.012331072
,1.70777E+15,-0.011929624
,1.70777E+15,-0.01184278
,1.70777E+15,-0.011785351
,1.70777E+15,-0.011469971
,1.70777E+15,-0.010649489
,1.70777E+15,-0.009146906
,1.70777E+15,-0.006871708
,1.70777E+15,-0.003828976
,1.70777E+15,-0.000117924
,1.70777E+15,0.00408807
,1.70777E+15,0.00857335
,1.70777E+15,0.0131112
,1.70777E+15,0.017492436
,1.70777E+15,0.021553209
,1.70777E+15,0.025196336
,1.70777E+15,0.028398959
,1.70777E+15,0.031207252
,1.70777E+15,0.033723906
,1.70777E+15,0.036095899
,1.70777E+15,0.038507197
,1.70777E+15,0.041169334
,1.70777E+15,0.044301383
,1.70777E+15,0.048100173
,1.70777E+15,0.052703485
,1.70777E+15,0.0581524
,1.70777E+15,0.064367324
,1.70777E+15,0.071149565
,1.70777E+15,0.078208357
,1.70777E+15,0.085202351
,1.70777E+15,0.091775581
,1.70777E+15,0.097573772
,1.70777E+15,0.102251165
,1.70777E+15,0.105487719
,1.70777E+15,0.107017942
,1.70777E+15,0.10666199
,1.70777E+15,0.104357593
,1.70777E+15,0.100189291
,1.70777E+15,0.094401456
,1.70777E+15,0.08738368
,1.70777E+15,0.079626568
,1.70777E+15,0.071655288
,1.70777E+15,0.063957676
,1.70777E+15,0.056924015
,1.70777E+15,0.050806373
,1.70777E+15,0.045698885
,1.70777E+15,0.041537888
,1.70777E+15,0.038119026
,1.70777E+15,0.035129797
,1.70777E+15,0.032198485
,1.70777E+15,0.028955407
,1.70777E+15,0.02509591
,1.70777E+15,0.020433437
,1.70777E+15,0.014930281
,1.70777E+15,0.008698542
,1.70777E+15,0.001974873
,1.70777E+15,-0.004921391
,1.70777E+15,-0.011637705
,1.70777E+15,-0.017837139
,1.70777E+15,-0.023238815
,1.70777E+15,-0.027646512
,1.70777E+15,-0.030963033
,1.70777E+15,-0.033185847
,1.70777E+15,-0.034386955
,1.70777E+15,-0.034687925
,1.70777E+15,-0.034234799
,1.70777E+15,-0.033171248
,1.70777E+15,-0.031613924
,1.70777E+15,-0.029643534
,1.70777E+15,-0.0273239
,1.70777E+15,-0.024743035
,1.70777E+15,-0.022050887
,1.70777E+15,-0.019470651
,1.70777E+15,-0.01727804
,1.70777E+15,-0.015754014
,1.70777E+15,-0.015125598
,1.70777E+15,-0.015515929
,1.70777E+15,-0.016916683
,1.70777E+15,-0.019185686
,1.70777E+15,-0.022066813
,1.70777E+15,-0.025224434
,1.70777E+15,-0.028284062
,1.70777E+15,-0.03087436
,1.70777E+15,-0.032674849
,1.70777E+15,-0.033474401
,1.70777E+15,-0.033227473
,1.70777E+15,-0.032081317
,1.70777E+15,-0.030351182
,1.70777E+15,-0.02843817
,1.70777E+15,-0.026713565
,1.70777E+15,-0.025410086
,1.70777E+15,-0.024551047
,1.70777E+15,-0.023936054
,1.70777E+15,-0.023191415
,1.70777E+15,-0.021871734
,1.70777E+15,-0.019576583
,1.70777E+15,-0.016049316
,1.70777E+15,-0.011240806
,1.70777E+15,-0.005324142
,1.70777E+15,0.001342146
,1.70777E+15,0.008284163
,1.70777E+15,0.014996121
,1.70777E+15,0.021022368
,1.70777E+15,0.026020668
,1.70777E+15,0.029794112
,1.70777E+15,0.032291397
,1.70777E+15,0.033579092
,1.70777E+15,0.033790834
,1.70777E+15,0.03307078
,1.70777E+15,0.031538222
,1.70777E+15,0.029286925
,1.70777E+15,0.02640688
,1.70777E+15,0.023005623
,1.70777E+15,0.019218065
,1.70777E+15,0.015205208
,1.70777E+15,0.011141635
,1.70777E+15,0.007192548
,1.70777E+15,0.00349009
,1.70777E+15,0.000120413
,1.70777E+15,-0.002875231
,1.70777E+15,-0.005489483
,1.70777E+15,-0.007736333
,1.70777E+15,-0.009642519
,1.70777E+15,-0.011240005
,1.70777E+15,-0.012556065
,1.70777E+15,-0.013604295
,1.70777E+15,-0.014382534
,1.70777E+15,-0.014882889
,1.70777E+15,-0.015113793
,1.70777E+15,-0.015123501
,1.70777E+15,-0.015014898
,1.70777E+15,-0.014951937
,1.70777E+15,-0.015158586
,1.70777E+15,-0.01590728
,1.70777E+15,-0.017490231
,1.70777E+15,-0.020167403
,1.70777E+15,-0.024109833
,1.70777E+15,-0.029375553
,1.70777E+15,-0.035919901
,1.70777E+15,-0.04361219
,1.70777E+15,-0.052258555
,1.70777E+15,-0.06164436
,1.70777E+15,-0.071575508
,1.70777E+15,-0.081882939
,1.70777E+15,-0.092387564
,1.70777E+15,-0.102859572
,1.70777E+15,-0.113004982
,1.70777E+15,-0.122482568
,1.70777E+15,-0.130931973
,1.70777E+15,-0.13799721
,1.70777E+15,-0.143343613
,1.70777E+15,-0.146671921
,1.70777E+15,-0.147727206
,1.70777E+15,-0.146303147
,1.70777E+15,-0.142255038
,1.70777E+15,-0.135530412
,1.70777E+15,-0.126208395
,1.70777E+15,-0.11453408
,1.70777E+15,-0.100935087
,1.70777E+15,-0.08600866
,1.70777E+15,-0.07047902
,1.70777E+15,-0.055131838
,1.70777E+15,-0.040732909
,1.70777E+15,-0.0279493
,1.70777E+15,-0.0173034
,1.70777E+15,-0.009167276
,1.70777E+15,-0.003768288
,1.70777E+15,-0.001180902
,1.70777E+15,-0.001314387
,1.70777E+15,-0.003925107
,1.70777E+15,-0.00867229
,1.70777E+15,-0.015210822
,1.70777E+15,-0.023293674
,1.70777E+15,-0.032843344
,1.70777E+15,-0.043937072
,1.70777E+15,-0.056663223
,1.70777E+15,-0.070888944
,1.70777E+15,-0.086065345
,1.70777E+15,-0.101175398
,1.70777E+15,-0.114833102
,1.70777E+15,-0.125482008
,1.70777E+15,-0.131633759
,1.70777E+15,-0.132099196
,1.70777E+15,-0.126178801
,1.70777E+15,-0.113779366
,1.70777E+15,-0.09542717
,1.70777E+15,-0.072177857
,1.70777E+15,-0.045454368
,1.70777E+15,-0.016848192
,1.70777E+15,0.012080491
,1.70777E+15,0.039968789
,1.70777E+15,0.065762892
,1.70777E+15,0.088774905
,1.70777E+15,0.1086905
,1.70777E+15,0.125533283
,1.70777E+15,0.13959825
,1.70777E+15,0.15136978
,1.70777E+15,0.161434144
,1.70777E+15,0.170390069
,1.70777E+15,0.178762108
,1.70777E+15,0.186932415
,1.70777E+15,0.19510676
,1.70777E+15,0.203314081
,1.70777E+15,0.21142897
,1.70777E+15,0.219208464
,1.70777E+15,0.226338133
,1.70777E+15,0.23248221
,1.70777E+15,0.23733145
,1.70777E+15,0.240639463
,1.70777E+15,0.242236331
,1.70777E+15,0.242021203
,1.70777E+15,0.239954352
,1.70777E+15,0.236060649
,1.70777E+15,0.230435506
,1.70777E+15,0.223239243
,1.70777E+15,0.214680016
,1.70777E+15,0.204989672
,1.70777E+15,0.194390982
,1.70777E+15,0.183063865
,1.70777E+15,0.171129704
,1.70777E+15,0.158663213
,1.70777E+15,0.145725995
,1.70777E+15,0.132404521
,1.70777E+15,0.118831441
,1.70777E+15,0.10518188
,1.70777E+15,0.091656767
,1.70777E+15,0.078472421
,1.70777E+15,0.065867975
,1.70777E+15,0.054123089
,1.70777E+15,0.043562688
,1.70777E+15,0.034537539
,1.70777E+15,0.027394971
,1.70777E+15,0.02245448
,1.70777E+15,0.019984828
,1.70777E+15,0.020172298
,1.70777E+15,0.023079898
,1.70777E+15,0.028612686
,1.70777E+15,0.036505464
,1.70777E+15,0.046338227
,1.70777E+15,0.05757359
,1.70777E+15,0.069599144
,1.70777E+15,0.08175651
,1.70777E+15,0.093353659
,1.70777E+15,0.103675157
,1.70777E+15,0.112010516
,1.70777E+15,0.117707163
,1.70777E+15,0.120240286
,1.70777E+15,0.119283661
,1.70777E+15,0.11475917
,1.70777E+15,0.106849514
,1.70777E+15,0.095971413
,1.70777E+15,0.082717039
,1.70777E+15,0.067779489
,1.70777E+15,0.051875331
,1.70777E+15,0.035669982
,1.70777E+15,0.019713879
,1.70777E+15,0.004402071
,1.70777E+15,-0.010034144
,1.70777E+15,-0.023507826
,1.70777E+15,-0.036041848
,1.70777E+15,-0.047730684
,1.70777E+15,-0.058703296
,1.70777E+15,-0.06908901
,1.70777E+15,-0.078990415
,1.70777E+15,-0.088467546
,1.70777E+15,-0.097531572
,1.70777E+15,-0.106145509
,1.70777E+15,-0.114233136
,1.70777E+15,-0.121695817
,1.70777E+15,-0.128435522
,1.70777E+15,-0.134387285
,1.70777E+15,-0.139555603
,1.70777E+15,-0.144026175
,1.70777E+15,-0.147927374
,1.70777E+15,-0.15135707
,1.70777E+15,-0.15432252
,1.70777E+15,-0.156726196
,1.70777E+15,-0.158390462
,1.70777E+15,-0.159098685
,1.70777E+15,-0.158643559
,1.70777E+15,-0.156879172
,1.70777E+15,-0.153760836
,1.70777E+15,-0.149350852
,1.70777E+15,-0.143790543
,1.70777E+15,-0.137266815
,1.70777E+15,-0.129994884
,1.70777E+15,-0.122207649
,1.70777E+15,-0.114136413
,1.70777E+15,-0.105993263
,1.70777E+15,-0.097977564
,1.70777E+15,-0.090306692
,1.70777E+15,-0.083239011
,1.70777E+15,-0.077052929
,1.70777E+15,-0.071982332
,1.70777E+15,-0.068143904
,1.70777E+15,-0.065485008
,1.70777E+15,-0.063758165
,1.70777E+15,-0.062527649
,1.70777E+15,-0.061221883
,1.70777E+15,-0.059235252
,1.70777E+15,-0.056056604
,1.70777E+15,-0.051386207
,1.70777E+15,-0.045209631
,1.70777E+15,-0.037812397
,1.70777E+15,-0.029734492
,1.70777E+15,-0.021675214
,1.70777E+15,-0.014372662
,1.70777E+15,-0.008490726
,1.70777E+15,-0.004534632
,1.70777E+15,-0.002802566
,1.70777E+15,-0.003375947
,1.70777E+15,-0.00614284
,1.70777E+15,-0.010842532
,1.70777E+15,-0.01711899
,1.70777E+15,-0.024569377
,1.70777E+15,-0.032779664
,1.70777E+15,-0.041351631
,1.70777E+15,-0.049927764
,1.70777E+15,-0.058211319
,1.70777E+15,-0.065975599
,1.70777E+15,-0.073065534
,1.70777E+15,-0.079396889
,1.70777E+15,-0.084951036
,1.70777E+15,-0.089759946
,1.70777E+15,-0.093879178
,1.70777E+15,-0.09735775
,1.70777E+15,-0.100227475
,1.70777E+15,-0.102526955
,1.70777E+15,-0.104343534
,1.70777E+15,-0.105837308
,1.70777E+15,-0.107227311
,1.70777E+15,-0.108747713
,1.70777E+15,-0.110595971
,1.70777E+15,-0.112895459
,1.70777E+15,-0.115681097
,1.70777E+15,-0.11890208
,1.70777E+15,-0.122439086
,1.70777E+15,-0.126134649
,1.70777E+15,-0.129818842
,1.70777E+15,-0.133312225
,1.70777E+15,-0.136416614
,1.70777E+15,-0.138920367
,1.70777E+15,-0.140622944
,1.70777E+15,-0.141356945
,1.70777E+15,-0.140997246
,1.70777E+15,-0.139473557
,1.70777E+15,-0.136799321
,1.70777E+15,-0.133106157
,1.70777E+15,-0.128660008
,1.70777E+15,-0.123832911
,1.70777E+15,-0.119018845
,1.70777E+15,-0.114514686
,1.70777E+15,-0.110405818
,1.70777E+15,-0.106485367
,1.70777E+15,-0.10222543
,1.70777E+15,-0.096819825
,1.70777E+15,-0.089314416
,1.70777E+15,-0.078809343
,1.70777E+15,-0.064670734
,1.70777E+15,-0.046682745
,1.70777E+15,-0.025107637
,1.70777E+15,-0.000654414
,1.70777E+15,0.025624782
,1.70777E+15,0.052477926
,1.70777E+15,0.078598678
,1.70777E+15,0.102751359
,1.70777E+15,0.123873748
,1.70777E+15,0.141160995
,1.70777E+15,0.154126093
,1.70777E+15,0.162628621
,1.70777E+15,0.166866183
,1.70777E+15,0.167328641
,1.70777E+15,0.164721251
,1.70777E+15,0.159867778
,1.70777E+15,0.153609589
,1.70777E+15,0.146721333
,1.70777E+15,0.139857471
,1.70777E+15,0.133526564
,1.70777E+15,0.12808156
,1.70777E+15,0.123718776
,1.70777E+15,0.120482318
,1.70777E+15,0.118274361
,1.70777E+15,0.116873041
,1.70777E+15,0.115964435
,1.70777E+15,0.115207054
,1.70777E+15,0.114329405
,1.70777E+15,0.11321459
,1.70777E+15,0.111925751
,1.70777E+15,0.110669225
,1.70777E+15,0.109723002
,1.70777E+15,0.109369457
,1.70777E+15,0.1098608
,1.70777E+15,0.111415267
,1.70777E+15,0.114214405
,1.70777E+15,0.11837744
,1.70777E+15,0.123923525
,1.70777E+15,0.130748928
,1.70777E+15,0.138626918
,1.70777E+15,0.147224247
,1.70777E+15,0.156132936
,1.70777E+15,0.164914697
,1.70777E+15,0.173145458
,1.70777E+15,0.180442721
,1.70777E+15,0.186469465
,1.70777E+15,0.19092755
,1.70777E+15,0.193563089
,1.70777E+15,0.194195122
,1.70777E+15,0.1927571
,1.70777E+15,0.189329028
,1.70777E+15,0.184143811
,1.70777E+15,0.177563578
,1.70777E+15,0.170028552
,1.70777E+15,0.16198945
,1.70777E+15,0.153842121
,1.70777E+15,0.145882294
,1.70777E+15,0.13828899
,1.70777E+15,0.131130755
,1.70777E+15,0.124382034
,1.70777E+15,0.117942683
,1.70777E+15,0.111658305
,1.70777E+15,0.105339698
,1.70777E+15,0.098782405
,1.70777E+15,0.091789871
,1.70777E+15,0.084199347
,1.70777E+15,0.075904787
,1.70777E+15,0.066872612
,1.70777E+15,0.057148419
,1.70777E+15,0.046852376
,1.70777E+15,0.036163196
,1.70777E+15,0.025294598
,1.70777E+15,0.014471775
,1.70777E+15,0.003911659
,1.70777E+15,-0.006194502
,1.70777E+15,-0.015697489
,1.70777E+15,-0.024504405
,1.70777E+15,-0.032585781
,1.70777E+15,-0.039972082
,1.70777E+15,-0.046743073
,1.70777E+15,-0.05301138
,1.70777E+15,-0.058900923
,1.70777E+15,-0.064526401
,1.70777E+15,-0.069977358
,1.70777E+15,-0.075310268
,1.70777E+15,-0.080557503
,1.70777E+15,-0.08575438
,1.70777E+15,-0.090967856
,1.70777E+15,-0.096304446
,1.70777E+15,-0.101889089
,1.70777E+15,-0.107823811
,1.70777E+15,-0.114142366
,1.70777E+15,-0.12077868
,1.70777E+15,-0.127559185
,1.70777E+15,-0.134219676
,1.70777E+15,-0.140443295
,1.70777E+15,-0.145908147
,1.70777E+15,-0.150332078
,1.70777E+15,-0.153507397
,1.70777E+15,-0.155318081
,1.70777E+15,-0.155740455
,1.70777E+15,-0.154835522
,1.70777E+15,-0.152737558
,1.70777E+15,-0.149639159
,1.70777E+15,-0.145771086
,1.70777E+15,-0.141376987
,1.70777E+15,-0.136685193
,1.70777E+15,-0.131881386
,1.70777E+15,-0.127090141
,1.70777E+15,-0.122369617
,1.70777E+15,-0.117718726
,1.70777E+15,-0.113094211
,1.70777E+15,-0.108429514
,1.70777E+15,-0.103649974
,1.70777E+15,-0.09868677
,1.70777E+15,-0.093490027
,1.70777E+15,-0.088037439
,1.70777E+15,-0.082337596
,1.70777E+15,-0.076428488
,1.70777E+15,-0.070372306
,1.70777E+15,-0.064248204
,1.70777E+15,-0.058141924
,1.70777E+15,-0.052132323
,1.70777E+15,-0.046281278
,1.70777E+15,-0.040630482
,1.70777E+15,-0.0352019
,1.70777E+15,-0.030003522
,1.70777E+15,-0.025046408
,1.70777E+15,-0.020372236
,1.70777E+15,-0.016078275
,1.70777E+15,-0.0123214
,1.70777E+15,-0.009294638
,1.70777E+15,-0.007183353
,1.70777E+15,-0.006112934
,1.70777E+15,-0.006104242
,1.70777E+15,-0.007050296
,1.70777E+15,-0.008717587
,1.70777E+15,-0.010772314
,1.70777E+15,-0.012828205
,1.70777E+15,-0.014502788
,1.70777E+15,-0.015467765
,1.70777E+15,-0.015485499
,1.70777E+15,-0.014428207
,1.70777E+15,-0.012282249
,1.70777E+15,-0.009141108
,1.70777E+15,-0.005186029
,1.70777E+15,-0.000655605
,1.70777E+15,0.00418778
,1.70777E+15,0.009087099
,1.70777E+15,0.013815733
,1.70777E+15,0.018199997
,1.70777E+15,0.022134449
,1.70777E+15,0.02558591
,1.70777E+15,0.028585594
,1.70777E+15,0.031210661
,1.70777E+15,0.033561785
,1.70777E+15,0.035744436
,1.70777E+15,0.03785459
,1.70777E+15,0.039966952
,1.70777E+15,0.042127311
,1.70777E+15,0.044349086
,1.70777E+15,0.046611201
,1.70777E+15,0.048859093
,1.70777E+15,0.051014408
,1.70777E+15,0.052991174
,1.70777E+15,0.054710131
,1.70777E+15,0.056108899
,1.70777E+15,0.05715096
,1.70777E+15,0.057832915
,1.70777E+15,0.058183972
,1.70777E+15,0.058249921
,1.70777E+15,0.058061
,1.70777E+15,0.057597138
,1.70777E+15,0.056769077
,1.70777E+15,0.055427872
,1.70777E+15,0.053404719
,1.70777E+15,0.050566562
,1.70777E+15,0.046866003
,1.70777E+15,0.042371701
,1.70777E+15,0.037271723
,1.70777E+15,0.031849772
,1.70777E+15,0.026444867
,1.70777E+15,0.021407202
,1.70777E+15,0.017055314
,1.70777E+15,0.013637887
,1.70777E+15,0.011307316
,1.70777E+15,0.010108113
,1.70777E+15,0.009978052
,1.70777E+15,0.010760764
,1.70777E+15,0.012229744
,1.70777E+15,0.014121713
,1.70777E+15,0.016172696
,1.70777E+15,0.018148258
,1.70777E+15,0.019864716
,1.70777E+15,0.021203648
,1.70777E+15,0.022118086
,1.70777E+15,0.022626881
,1.70777E+15,0.022800114
,1.70777E+15,0.022740457
,1.70777E+15,0.022563033
,1.70777E+15,0.022375815
,1.70777E+15,0.022263795
,1.70777E+15,0.022279469
,1.70777E+15,0.022439839
,1.70777E+15,0.022730293
,1.70777E+15,0.023114216
,1.70777E+15,0.023543485
,1.70777E+15,0.02396759
,1.70777E+15,0.024342332
,1.70777E+15,0.02463508
,1.70777E+15,0.024823431
,1.70777E+15,0.024887975
,1.70777E+15,0.024797935
,1.70777E+15,0.024490181
,1.70777E+15,0.023853509
,1.70777E+15,0.022732925
,1.70777E+15,0.020957859
,1.70777E+15,0.018386019
,1.70777E+15,0.014948272
,1.70777E+15,0.010681919
,1.70777E+15,0.005744826
,1.70777E+15,0.000404943
,1.70777E+15,-0.004995626
,1.70777E+15,-0.010092002
,1.70777E+15,-0.014547468
,1.70777E+15,-0.018093497
,1.70777E+15,-0.020556871
,1.70777E+15,-0.021874659
,1.70777E+15,-0.02209536
,1.70777E+15,-0.021365684
,1.70777E+15,-0.019906476
,1.70777E+15,-0.017983399
,1.70777E+15,-0.015876038
,1.70777E+15,-0.013845821
,1.70777E+15,-0.012106445
,1.70777E+15,-0.010804535
,1.70777E+15,-0.010012225
,1.70777E+15,-0.009727819
,1.70777E+15,-0.009883517
,1.70777E+15,-0.010360189
,1.70777E+15,-0.011007837
,1.70777E+15,-0.011668935
,1.70777E+15,-0.012198727
,1.70777E+15,-0.012479991
,1.70777E+15,-0.012434388
,1.70777E+15,-0.012029984
,1.70777E+15,-0.011282101
,1.70777E+15,-0.010245823
,1.70777E+15,-0.009002073
,1.70777E+15,-0.007640543
,1.70777E+15,-0.006244146
,1.70777E+15,-0.004882461
,1.70777E+15,-0.003616296
,1.70777E+15,-0.00251027
,1.70777E+15,-0.001653384
,1.70777E+15,-0.001180783
,1.70777E+15,-0.001276253
,1.70777E+15,-0.002142154
,1.70777E+15,-0.003947381
,1.70777E+15,-0.006775629
,1.70777E+15,-0.010591097
,1.70777E+15,-0.015229302
,1.70777E+15,-0.020412454
,1.70777E+15,-0.025783492
,1.70777E+15,-0.030951533
,1.70777E+15,-0.035541583
,1.70777E+15,-0.039239228
,1.70777E+15,-0.04182082
,1.70777E+15,-0.043166935
,1.70777E+15,-0.043264836
,1.70777E+15,-0.042203538
,1.70777E+15,-0.040160105
,1.70777E+15,-0.037375525
,1.70777E+15,-0.034120657
,1.70777E+15,-0.030660478
,1.70777E+15,-0.027227517
,1.70777E+15,-0.024004407
,1.70777E+15,-0.021111701
,1.70777E+15,-0.018602904
,1.70777E+15,-0.01646832
,1.70777E+15,-0.01464611
,1.70777E+15,-0.013037838
,1.70777E+15,-0.011525486
,1.70777E+15,-0.009988111
,1.70777E+15,-0.008317674
,1.70777E+15,-0.006432695
,1.70777E+15,-0.004287185
,1.70777E+15,-0.001874575
,1.70777E+15,0.000772417
,1.70777E+15,0.003587198
,1.70777E+15,0.006480673
,1.70777E+15,0.00935726
,1.70777E+15,0.012131091
,1.70777E+15,0.014736773
,1.70777E+15,0.01713112
,1.70777E+15,0.019282449
,1.70777E+15,0.021150533
,1.70777E+15,0.022671945
,1.70777E+15,0.023765776
,1.70777E+15,0.0243627
,1.70777E+15,0.02444407
,1.70777E+15,0.024070302
,1.70777E+15,0.023383891
,1.70777E+15,0.022581428
,1.70777E+15,0.021861682
,1.70777E+15,0.021374498
,1.70777E+15,0.02119562
,1.70777E+15,0.021328751
,1.70777E+15,0.021721981
,1.70777E+15,0.022291625
,1.70777E+15,0.022948071
,1.70777E+15,0.023615353
,1.70777E+15,0.024239045
,1.70777E+15,0.024783589
,1.70777E+15,0.02522919
,1.70777E+15,0.025576711
,1.70777E+15,0.025851879
,1.70777E+15,0.026098255
,1.70777E+15,0.026363246
,1.70777E+15,0.026686704
,1.70777E+15,0.027097018
,1.70777E+15,0.027613662
,1.70777E+15,0.028253274
,1.70777E+15,0.029036572
,1.70777E+15,0.029992325
,1.70777E+15,0.031154957
,1.70777E+15,0.032550581
,1.70777E+15,0.034169808
,1.70777E+15,0.035939571
,1.70777E+15,0.037708752
,1.70777E+15,0.03925135
,1.70777E+15,0.040288985
,1.70777E+15,0.04053729
